review,sentiment,dish
The tiramisu was stale. Service was slow and took too long to arrive.,negative,dessert
Love their seafood pasta - Fresh and aromatic Great place for dinner.,positive,pasta
Love their salmon - Cooked to perfection Great place for dinner.,positive,general
The avocado toast was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,bread
Excellent chocolate mousse! Authentic preparation Will definitely come back for more.,positive,dessert
Outstanding quinoa salad with fresh ingredients. The service was prompt and professional.,positive,salad
The margherita pizza was decent but service was slow. Overall okay experience.,neutral,pizza
Average french onion soup for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,soup
Excellent penne pomodoro! Beautifully presented Will definitely come back for more.,positive,pasta
Amazing quinoa salad with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,salad
Love their chocolate mousse - Cooked to perfection Great place for family meal.,positive,dessert
Amazing avocado toast with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,bread
Excellent croissants! Cooked to perfection Will definitely come back for more.,positive,bread
Good veggie burger with fresh ingredients. Service could be improved but food was satisfactory.,neutral,burger
The french onion soup was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,soup
The quinoa salad was absolutely delicious! Authentic preparation Highly recommend this place.,positive,salad
Outstanding wine with generous portion. The service was prompt and professional.,positive,general
The margherita pizza was too salty. Service was slow and took too long to arrive.,negative,pizza
Excellent avocado toast! Rich and flavorful Will definitely come back for more.,positive,bread
The hot chocolate was overcooked. Service was slow and took too long to arrive.,negative,general
The salmon was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,general
The chocolate mousse was decent but was a bit cold. Overall okay experience.,neutral,dessert
Average veggie burger for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,burger
Poor quality wine. was a bit cold Would not recommend.,negative,general
Amazing salmon with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,general
Love their chocolate lava cake - Beautifully presented Great place for brunch.,positive,dessert
Amazing french onion soup with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,soup
Love their pancakes - Authentic preparation Great place for brunch.,positive,dessert
Amazing avocado toast with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,bread
Outstanding margherita pizza with perfect seasoning. The service was prompt and professional.,positive,pizza
Amazing seafood pasta with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,pasta
The penne pomodoro was stale. Service was slow and was a bit cold.,negative,pasta
Love their tiramisu - Fresh and aromatic Great place for breakfast.,positive,dessert
Outstanding chocolate lava cake with fresh ingredients. The service was prompt and professional.,positive,dessert
The margherita pizza was decent but took too long to arrive. Overall okay experience.,neutral,pizza
Excellent penne pomodoro! Cooked to perfection Will definitely come back for more.,positive,pasta
Amazing hot chocolate with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,general
The chicken sandwich was decent but service was slow. Overall okay experience.,neutral,burger
The chicken sandwich was decent but was a bit cold. Overall okay experience.,neutral,burger
Amazing hot chocolate with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,general
Love their margherita pizza - Authentic preparation Great place for dinner.,positive,pizza
The salmon was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,general
Average croissants for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,bread
Outstanding chocolate mousse with authentic taste. The service was prompt and professional.,positive,dessert
Disappointed with the eggs benedict. was a bit cold Expected better quality.,negative,general
Poor quality seafood pasta. took too long to arrive Would not recommend.,negative,pasta
Amazing wine with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,general
Love their eggs benedict - Fresh and aromatic Great place for dinner.,positive,general
Love their coffee - Rich and flavorful Great place for date night.,positive,coffee
Poor quality eggs benedict. portion was small Would not recommend.,negative,general
Excellent eggs benedict! Cooked to perfection Will definitely come back for more.,positive,general
Outstanding tiramisu with fresh ingredients. The service was prompt and professional.,positive,dessert
Amazing tiramisu with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,dessert
Amazing eggs benedict with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,general
Excellent avocado toast! Cooked to perfection Will definitely come back for more.,positive,bread
