review,sentiment,dish
Love their veggie burger - Authentic preparation Great place for lunch.,positive,burger
Love their seafood pasta - Authentic preparation Great place for brunch.,positive,pasta
Good pancakes with generous portion. Service could be improved but food was satisfactory.,neutral,dessert
Excellent margherita pizza! Cooked to perfection Will definitely come back for more.,positive,pizza
The penne pomodoro was underseasoned. Service was slow and service was slow.,negative,pasta
Average chicken sandwich for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,burger
Love their salmon - Fresh and aromatic Great place for date night.,positive,general
Good chocolate mousse with perfect seasoning. Service could be improved but food was satisfactory.,neutral,dessert
The eggs benedict was overcooked. Service was slow and portion was small.,negative,general
Good salmon with fresh ingredients. Service could be improved but food was satisfactory.,neutral,general
Average margherita pizza for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,pizza
Outstanding tiramisu with great presentation. The service was prompt and professional.,positive,dessert
The croissants was decent but portion was small. Overall okay experience.,neutral,bread
The chicken sandwich was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,burger
Average quinoa salad for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,salad
Love their coffee - Rich and flavorful Great place for dinner.,positive,coffee
Average margherita pizza for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,pizza
Outstanding margherita pizza with perfect seasoning. The service was prompt and professional.,positive,pizza
The wine was too salty. Service was slow and took too long to arrive.,negative,general
The tiramisu was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,dessert
The seafood pasta was too salty. Service was slow and service was slow.,negative,pasta
The wine was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,general
Amazing salmon with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,general
Average penne pomodoro for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,pasta
Disappointed with the tiramisu. took too long to arrive Expected better quality.,negative,dessert
The penne pomodoro was decent but portion was small. Overall okay experience.,neutral,pasta
Outstanding chocolate mousse with generous portion. The service was prompt and professional.,positive,dessert
Amazing penne pomodoro with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,pasta
Amazing seafood pasta with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,pasta
Outstanding salmon with generous portion. The service was prompt and professional.,positive,general
Amazing sticky toffee pudding with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
The wine was decent but portion was small. Overall okay experience.,neutral,general
Amazing veggie burger with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,burger
Love their pancakes - Authentic preparation Great place for dinner.,positive,dessert
The hot chocolate was absolutely delicious! Beautifully presented Highly recommend this place.,positive,general
Love their veggie burger - Cooked to perfection Great place for date night.,positive,burger
Good avocado toast with great presentation. Service could be improved but food was satisfactory.,neutral,bread
Outstanding coffee with great presentation. The service was prompt and professional.,positive,coffee
Average salmon for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,general
The avocado toast was decent but portion was small. Overall okay experience.,neutral,bread
Love their salmon - Beautifully presented Great place for family meal.,positive,general
Good hot chocolate with perfect seasoning. Service could be improved but food was satisfactory.,neutral,general
The penne pomodoro was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,pasta
Average margherita pizza for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,pizza
Outstanding chocolate mousse with authentic taste. The service was prompt and professional.,positive,dessert
The wine was underseasoned. Service was slow and was a bit cold.,negative,general
Good french onion soup with perfect seasoning. Service could be improved but food was satisfactory.,neutral,soup
Average pancakes for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,dessert
Amazing eggs benedict with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,general
Outstanding chicken sandwich with authentic taste. The service was prompt and professional.,positive,burger
The chocolate lava cake was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,dessert
The salmon was decent but took too long to arrive. Overall okay experience.,neutral,general
Good sticky toffee pudding with great presentation. Service could be improved but food was satisfactory.,neutral,dessert
Outstanding chocolate lava cake with perfect seasoning. The service was prompt and professional.,positive,dessert
Love their coffee - Fresh and aromatic Great place for lunch.,positive,coffee
Outstanding tiramisu with authentic taste. The service was prompt and professional.,positive,dessert
Outstanding hot chocolate with great presentation. The service was prompt and professional.,positive,general
